Date_Y,Y,Date_Copper,Copper,Date_Rhodium,Rhodium,Date_SP,SP,Date_DJI_Date,DJI_Date,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_USD_THB,USD_THB,Date_EURUSD,EURUSD,Oil_Date,Oil,Date_USATen,USATen
19-08-2016,22000,23-03-2016,2.29,29-12-2015,640,12-11-2015,2047.27,12-11-2015,17574.75,09-04-2015,1992.93,25-03-2016,49.99,25-03-2016,35.29,25-03-2016,1.1176,20-04-2016,40.8,28-03-2016,1.914
18-08-2016,22100,22-03-2016,2.29,24-12-2015,640,12-10-2015,2047.93,12-10-2015,17493.17,09-03-2015,1999.16,24-03-2016,49.66,24-03-2016,35.2,24-03-2016,1.1179,19-04-2016,40.04,24-03-2016,1.884
17-08-2016,22000,21-03-2016,2.29,23-12-2015,640,12-09-2015,2061.17,12-09-2015,17558.18,09-02-2015,1966.5,23-03-2016,49.62,23-03-2016,34.94,23-03-2016,1.1218,18-04-2016,38.75,23-03-2016,1.951
16-08-2016,21950,18-03-2016,2.29,22-12-2015,640,12-08-2015,2073.39,12-08-2015,17703.99,09-01-2015,2002.25,22-03-2016,50.14,22-03-2016,34.91,22-03-2016,1.1245,15-04-2016,41.43,22-03-2016,1.919
15-08-2016,22000,17-03-2016,2.25,21-12-2015,640,12-07-2015,2090.42,12-07-2015,17845.49,31-08-2015,1979.63,21-03-2016,50.5,21-03-2016,34.91,21-03-2016,1.127,14-04-2016,41.54,21-03-2016,1.893
13-08-2016,21950,16-03-2016,2.24,18-12-2015,640,12-04-2015,2051.24,12-04-2015,17482.68,28-08-2015,1992.59,18-03-2016,50.32,18-03-2016,34.74,18-03-2016,1.1319,13-04-2016,41.63,18-03-2016,1.901
08-11-2016,22050,15-03-2016,2.24,17-12-2015,620,12-03-2015,2080.71,12-03-2015,17741.57,27-08-2015,1931.45,17-03-2016,49.74,17-03-2016,34.88,17-03-2016,1.1224,04-12-2016,40.35,17-03-2016,1.908
08-10-2016,22100,14-03-2016,2.24,16-12-2015,620,12-02-2015,2101.71,12-02-2015,17883.14,26-08-2015,1892.95,16-03-2016,49.68,16-03-2016,35.11,16-03-2016,1.111,04-11-2016,39.72,16-03-2016,1.97
08-09-2016,22000,03-11-2016,2.23,15-12-2015,650,12-01-2015,2082.93,12-01-2015,17719.72,25-08-2015,1893.4,15-03-2016,50.18,15-03-2016,35.08,15-03-2016,1.11,04-08-2016,37.52,15-03-2016,1.963
08-08-2016,22100,03-10-2016,2.23,14-12-2015,680,30-11-2015,2090.95,30-11-2015,17802.84,24-08-2015,1913.53,14-03-2016,50.38,14-03-2016,35,14-03-2016,1.1151,04-07-2016,37.76,14-03-2016,1.979
08-06-2016,22150,03-09-2016,2.22,12-11-2015,690,27-11-2015,2088.82,27-11-2015,17806.04,21-08-2015,1964.29,03-11-2016,50.29,11-03-2016,35.23,11-03-2016,1.1177,04-06-2016,36.52,11-03-2016,1.932
08-05-2016,22400,03-08-2016,2.27,12-10-2015,690,25-11-2015,2089.3,25-11-2015,17820.81,20-08-2015,1976.27,03-10-2016,50.14,10-03-2016,35.27,10-03-2016,1.0998,04-05-2016,35.5,10-03-2016,1.876
08-04-2016,22350,03-07-2016,2.28,12-09-2015,690,24-11-2015,2084.42,24-11-2015,17770.9,19-08-2015,1986.11,03-09-2016,50.26,09-03-2016,35.35,09-03-2016,1.1012,04-04-2016,36.61,09-03-2016,1.829
08-03-2016,22350,03-04-2016,2.21,12-08-2015,690,23-11-2015,2089.41,23-11-2015,17823.61,18-08-2015,1978.55,03-08-2016,50.5,08-03-2016,35.4,08-03-2016,1.1014,04-01-2016,38.14,08-03-2016,1.908
08-02-2016,22150,03-03-2016,2.19,12-07-2015,700,20-11-2015,2082.82,20-11-2015,17732.75,17-08-2015,2048.76,03-07-2016,50.25,07-03-2016,35.35,07-03-2016,1.1008,31-03-2016,38.3,07-03-2016,1.879
08-01-2016,22150,03-02-2016,2.14,12-04-2015,700,19-11-2015,2083.7,19-11-2015,17739.83,14-08-2015,2032.55,03-04-2016,50.22,04-03-2016,35.41,04-03-2016,1.0958,30-03-2016,38.52,04-03-2016,1.835
29-07-2016,22000,03-01-2016,2.13,12-03-2015,700,18-11-2015,2051.99,18-11-2015,17485.49,13-08-2015,2023.38,03-03-2016,50,03-03-2016,35.53,03-03-2016,1.0867,29-03-2016,39.32,03-03-2016,1.834
28-07-2016,22000,29-02-2016,2.12,12-02-2015,700,17-11-2015,2053.67,17-11-2015,17486.99,08-11-2015,2063.28,03-02-2016,49.61,02-03-2016,35.58,02-03-2016,1.0868,28-03-2016,39.55,02-03-2016,1.816
27-07-2016,21800,26-02-2016,2.09,12-01-2015,710,16-11-2015,2022.08,16-11-2015,17229.94,08-10-2015,2064.17,03-01-2016,49.56,01-03-2016,35.63,01-03-2016,1.0873,24-03-2016,39.73,01-03-2016,1.737
26-07-2016,21800,25-02-2016,2.12,30-11-2015,720,13-11-2015,2044.64,13-11-2015,17439.25,08-07-2015,2076.77,29-02-2016,49.51,29-02-2016,35.71,29-02-2016,1.0932,23-03-2016,41.19,29-02-2016,1.757
25-07-2016,21750,24-02-2016,2.1,27-11-2015,720,11-12-2015,2072.29,11-12-2015,17691.93,08-06-2015,2090.87,26-02-2016,49.77,26-02-2016,35.65,26-02-2016,1.102,22-03-2016,41.59,26-02-2016,1.724
22-07-2016,21900,23-02-2016,2.12,26-11-2015,720,11-11-2015,2083.41,11-11-2015,17769.5,08-05-2015,2096.59,25-02-2016,49.65,25-02-2016,35.64,25-02-2016,1.1014,21-03-2016,39.06,25-02-2016,1.752
21-07-2016,21750,22-02-2016,2.08,25-11-2015,720,11-10-2015,2077.19,11-10-2015,17724.13,08-04-2015,2097.44,24-02-2016,50.07,24-02-2016,35.72,24-02-2016,1.1019,18-03-2016,40.25,24-02-2016,1.721
20-07-2016,22000,19-02-2016,2.08,24-11-2015,720,11-09-2015,2096.56,11-09-2015,17900.78,08-03-2015,2094.53,23-02-2016,50.57,23-02-2016,35.73,23-02-2016,1.1031,17-03-2016,38.59,23-02-2016,1.757
18-07-2016,21900,18-02-2016,2.07,23-11-2015,720,11-06-2015,2098.6,11-06-2015,17855.22,31-07-2015,2076.7,22-02-2016,51.44,22-02-2016,35.69,22-02-2016,1.1128,16-03-2016,36.74,22-02-2016,1.748
15-07-2016,22000,17-02-2016,2.05,20-11-2015,720,11-05-2015,2101.68,11-05-2015,17871.25,29-07-2015,2059.85,19-02-2016,50.99,19-02-2016,35.57,19-02-2016,1.1107,15-03-2016,37.37,19-02-2016,1.74
14-07-2016,22250,16-02-2016,2.06,19-11-2015,720,11-04-2015,2110.6,11-04-2015,17929.58,28-07-2015,2060.88,18-02-2016,50.89,18-02-2016,35.58,18-02-2016,1.113,14-03-2016,38.17,18-02-2016,1.812
13-07-2016,22150,02-12-2016,2.01,18-11-2015,720,11-03-2015,2102.63,11-03-2015,17819.74,27-07-2015,2080.3,17-02-2016,50.97,17-02-2016,35.63,17-02-2016,1.1143,03-11-2016,37.99,17-02-2016,1.778
07-12-2016,22500,02-11-2016,2.02,17-11-2015,720,11-02-2015,2080.76,11-02-2015,17672.62,24-07-2015,2097.15,16-02-2016,51.43,16-02-2016,35.64,16-02-2016,1.1155,03-10-2016,38.17,16-02-2016,1.772
07-11-2016,22700,02-10-2016,2.04,16-11-2015,720,30-10-2015,2090,30-10-2015,17756.6,23-07-2015,2109.83,15-02-2016,51.63,15-02-2016,35.58,15-02-2016,1.1251,03-09-2016,36.36,15-02-2016,1.746
07-09-2016,22650,02-09-2016,2.09,13-11-2015,720,29-10-2015,2088.35,29-10-2015,17771.5,22-07-2015,2101.42,02-12-2016,51,12-02-2016,35.2,12-02-2016,1.1328,03-08-2016,37.94,12-02-2016,1.663
07-08-2016,22500,02-08-2016,2.09,11-12-2015,720,28-10-2015,2066.48,28-10-2015,17586.69,21-07-2015,2140.72,02-11-2016,51.24,11-02-2016,35.28,11-02-2016,1.1292,03-07-2016,36.2,11-02-2016,1.681
07-07-2016,22700,02-05-2016,2.12,11-11-2015,720,27-10-2015,2068.75,27-10-2015,17608.89,20-07-2015,2160.11,02-10-2016,51.19,10-02-2016,35.4,10-02-2016,1.1292,03-04-2016,34.66,10-02-2016,1.736
07-06-2016,22650,02-04-2016,2.11,11-10-2015,720,26-10-2015,2075.08,26-10-2015,17649.57,17-07-2015,2164.68,02-09-2016,51.23,09-02-2016,35.52,09-02-2016,1.1197,03-03-2016,34.73,09-02-2016,1.745
07-05-2016,22250,02-03-2016,2.05,11-09-2015,730,23-10-2015,2058.19,23-10-2015,17525.11,16-07-2015,2171.58,02-08-2016,51.5,08-02-2016,35.55,08-02-2016,1.1159,03-02-2016,33.89,08-02-2016,1.853
07-04-2016,22300,02-02-2016,2.07,11-06-2015,730,22-10-2015,2021.88,22-10-2015,17180.88,15-07-2015,2175.3,02-05-2016,51.96,05-02-2016,35.61,05-02-2016,1.1209,03-01-2016,33.9,05-02-2016,1.848
