Date_Y,Y,Date_DJI,DJI,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_EURUSD,EURUSD,Date_Oil,Oil,Date_USATen,USATen,Date_XAG,XAG
06-08-2016,22150,27-11-2015,17806.04,21-08-2015,1964.29,11-03-2016,50.29,03-11-2016,1.1177,10-03-2016,38.17,03-11-2016,1.932,08-03-2016,15.64
05-08-2016,22400,25-11-2015,17820.81,20-08-2015,1976.27,10-03-2016,50.14,03-10-2016,1.0998,09-03-2016,36.36,03-10-2016,1.876,07-03-2016,15.52
04-08-2016,22350,24-11-2015,17770.9,19-08-2015,1986.11,09-03-2016,50.26,03-09-2016,1.1012,08-03-2016,37.94,03-09-2016,1.829,04-03-2016,15.24
03-08-2016,22350,23-11-2015,17823.61,18-08-2015,1978.55,08-03-2016,50.5,03-08-2016,1.1014,07-03-2016,36.2,03-08-2016,1.908,03-03-2016,14.96
02-08-2016,22150,20-11-2015,17732.75,17-08-2015,2048.76,07-03-2016,50.25,03-07-2016,1.1008,04-03-2016,34.66,03-07-2016,1.879,02-03-2016,14.84
01-08-2016,22150,19-11-2015,17739.83,14-08-2015,2032.55,04-03-2016,50.22,03-04-2016,1.0958,03-03-2016,34.73,03-04-2016,1.835,01-03-2016,14.87
29-07-2016,22000,18-11-2015,17485.49,13-08-2015,2023.38,03-03-2016,50,03-03-2016,1.0867,02-03-2016,33.89,03-03-2016,1.834,29-02-2016,14.66
28-07-2016,22000,17-11-2015,17486.99,11-08-2015,2063.28,02-03-2016,49.61,03-02-2016,1.0868,01-03-2016,33.9,03-02-2016,1.816,26-02-2016,15.14
27-07-2016,21800,16-11-2015,17229.94,10-08-2015,2064.17,01-03-2016,49.56,03-01-2016,1.0873,29-02-2016,32.72,03-01-2016,1.737,25-02-2016,15.24
26-07-2016,21800,13-11-2015,17439.25,07-08-2015,2076.77,29-02-2016,49.51,29-02-2016,1.0932,26-02-2016,33.04,29-02-2016,1.757,24-02-2016,15.3
25-07-2016,21750,12-11-2015,17691.93,06-08-2015,2090.87,26-02-2016,49.77,26-02-2016,1.102,25-02-2016,32.19,26-02-2016,1.724,23-02-2016,15.18
22-07-2016,21900,11-11-2015,17769.5,05-08-2015,2096.59,25-02-2016,49.65,25-02-2016,1.1014,24-02-2016,31.28,25-02-2016,1.752,22-02-2016,15.34
21-07-2016,21750,10-11-2015,17724.13,04-08-2015,2097.44,24-02-2016,50.07,24-02-2016,1.1019,23-02-2016,33.34,24-02-2016,1.721,19-02-2016,15.41
20-07-2016,22000,09-11-2015,17900.78,03-08-2015,2094.53,23-02-2016,50.57,23-02-2016,1.1031,22-02-2016,29.72,23-02-2016,1.757,18-02-2016,15.27
18-07-2016,21900,06-11-2015,17855.22,31-07-2015,2076.7,22-02-2016,51.44,22-02-2016,1.1128,19-02-2016,30.6,22-02-2016,1.748,17-02-2016,15.22
15-07-2016,22000,05-11-2015,17871.25,29-07-2015,2059.85,19-02-2016,50.99,19-02-2016,1.1107,18-02-2016,31.35,19-02-2016,1.74,16-02-2016,15.34
14-07-2016,22250,04-11-2015,17929.58,28-07-2015,2060.88,18-02-2016,50.89,18-02-2016,1.113,17-02-2016,29.14,18-02-2016,1.812,15-02-2016,15.74
13-07-2016,22150,03-11-2015,17819.74,27-07-2015,2080.3,17-02-2016,50.97,17-02-2016,1.1143,16-02-2016,29.08,17-02-2016,1.778,12-02-2016,15.49
12-07-2016,22500,02-11-2015,17672.62,24-07-2015,2097.15,16-02-2016,51.43,16-02-2016,1.1155,15-02-2016,29.08,16-02-2016,1.772,11-02-2016,15.28
11-07-2016,22700,30-10-2015,17756.6,23-07-2015,2109.83,15-02-2016,51.63,15-02-2016,1.1251,12-02-2016,27.3,15-02-2016,1.746,10-02-2016,15.23
09-07-2016,22650,29-10-2015,17771.5,22-07-2015,2101.42,12-02-2016,51,02-12-2016,1.1328,11-02-2016,27.34,02-12-2016,1.663,09-02-2016,15.3
08-07-2016,22500,28-10-2015,17586.69,21-07-2015,2140.72,11-02-2016,51.24,02-11-2016,1.1292,10-02-2016,28.36,02-11-2016,1.681,08-02-2016,14.99
07-07-2016,22700,27-10-2015,17608.89,20-07-2015,2160.11,10-02-2016,51.19,02-10-2016,1.1292,09-02-2016,30.17,02-10-2016,1.736,05-02-2016,14.87
06-07-2016,22650,26-10-2015,17649.57,17-07-2015,2164.68,09-02-2016,51.23,02-09-2016,1.1197,08-02-2016,30.97,02-09-2016,1.745,04-02-2016,14.68
05-07-2016,22250,23-10-2015,17525.11,16-07-2015,2171.58,08-02-2016,51.5,02-08-2016,1.1159,05-02-2016,31.64,02-08-2016,1.853,03-02-2016,14.3
04-07-2016,22300,22-10-2015,17180.88,15-07-2015,2175.3,05-02-2016,51.96,02-05-2016,1.1209,04-02-2016,32.71,02-05-2016,1.848,02-02-2016,14.31
01-07-2016,21950,21-10-2015,17225.93,14-07-2015,2179.82,04-02-2016,52.15,02-04-2016,1.1104,03-02-2016,29.75,02-04-2016,1.883,01-02-2016,14.24
30-06-2016,21850,20-10-2015,17228.47,13-07-2015,2166.01,03-02-2016,51.63,02-03-2016,1.0917,02-02-2016,31.37,02-03-2016,1.85,29-01-2016,14.25
29-06-2016,21950,19-10-2015,17209.43,10-07-2015,2164.49,02-02-2016,51.35,02-02-2016,1.0892,01-02-2016,33.83,02-02-2016,1.943,28-01-2016,14.48
28-06-2016,22000,16-10-2015,17141.75,09-07-2015,2141.53,01-02-2016,50.85,02-01-2016,1.0833,29-01-2016,33.7,02-01-2016,1.933,27-01-2016,14.5
27-06-2016,22100,15-10-2015,16944.86,08-07-2015,2151.23,29-01-2016,51.45,29-01-2016,1.0938,28-01-2016,32.19,29-01-2016,1.987,26-01-2016,14.24
24-06-2016,21300,14-10-2015,17079.08,07-07-2015,2156.35,28-01-2016,50.97,28-01-2016,1.0891,27-01-2016,30.55,28-01-2016,1.996,25-01-2016,14.05
23-06-2016,21000,13-10-2015,17113.55,06-07-2015,2159.34,27-01-2016,51.4,27-01-2016,1.0871,26-01-2016,29.81,27-01-2016,1.989,22-01-2016,14.08
22-06-2016,21100,12-10-2015,17082.29,03-07-2015,2177.46,26-01-2016,51.15,26-01-2016,1.085,25-01-2016,32.05,26-01-2016,2.005,21-01-2016,14.15
21-06-2016,21400,09-10-2015,17054.69,02-07-2015,2199.44,25-01-2016,51.34,25-01-2016,1.0799,22-01-2016,29.84,25-01-2016,2.059,20-01-2016,14.02
20-06-2016,21350,08-10-2015,16904.17,30-06-2015,2212.76,22-01-2016,51.47,22-01-2016,1.0874,21-01-2016,28.35,22-01-2016,2.035,19-01-2016,13.94
17-06-2016,21350,07-10-2015,16805.42,29-06-2015,2196.66,21-01-2016,51.45,21-01-2016,1.0893,20-01-2016,28.33,21-01-2016,1.996,18-01-2016,13.91
16-06-2016,21550,06-10-2015,16774.02,26-06-2015,2227.92,20-01-2016,51.38,20-01-2016,1.091,19-01-2016,29.2,20-01-2016,2.056,15-01-2016,13.85
15-06-2016,21400,05-10-2015,16502.1,25-06-2015,2222.7,19-01-2016,51.7,19-01-2016,1.0892,18-01-2016,29.76,19-01-2016,2.047,14-01-2016,14.13
14-06-2016,21250,02-10-2015,16258.25,24-06-2015,2207.11,18-01-2016,51.82,18-01-2016,1.0918,15-01-2016,31.18,18-01-2016,2.042,13-01-2016,13.79
13-06-2016,21150,01-10-2015,16278.62,23-06-2015,2214.59,15-01-2016,52.37,15-01-2016,1.0866,14-01-2016,30.6,15-01-2016,2.101,12-01-2016,13.85
10-06-2016,21050,30-09-2015,16057.08,22-06-2015,2181.63,14-01-2016,52.24,14-01-2016,1.088,13-01-2016,30.54,14-01-2016,2.077,11-01-2016,13.96
09-06-2016,20850,29-09-2015,16001.76,19-06-2015,2205.05,13-01-2016,52.43,13-01-2016,1.0858,12-01-2016,31.11,13-01-2016,2.117,08-01-2016,14.3
08-06-2016,20700,28-09-2015,16313.26,18-06-2015,2222.36,12-01-2016,52.69,01-12-2016,1.0859,11-01-2016,32.94,01-12-2016,2.175,07-01-2016,14
07-06-2016,20700,25-09-2015,16205.07,17-06-2015,2207.04,11-01-2016,52.81,01-11-2016,1.0923,08-01-2016,33.3,01-11-2016,2.126,06-01-2016,13.95
06-06-2016,20700,24-09-2015,16257.11,16-06-2015,2197.76,08-01-2016,52.99,01-08-2016,1.0934,07-01-2016,34.09,01-08-2016,2.154,05-01-2016,13.85
04-06-2016,20650,23-09-2015,16332.81,15-06-2015,2206.49,07-01-2016,53.01,01-07-2016,1.0779,06-01-2016,36.18,01-07-2016,2.183,04-01-2016,13.82
03-06-2016,20350,22-09-2015,16477.45,12-06-2015,2223.14,06-01-2016,52.98,01-06-2016,1.0749,05-01-2016,36.9,01-06-2016,2.236,01-01-2016,13.85
02-06-2016,20450,21-09-2015,16406.1,11-06-2015,2220.51,05-01-2016,53.17,01-05-2016,1.0831,04-01-2016,37.6,01-05-2016,2.241,31-12-2015,13.85
01-06-2016,20500,18-09-2015,16674.74,10-06-2015,2190.66,04-01-2016,53.12,01-04-2016,1.0858,31-12-2015,36.81,01-04-2016,2.293,30-12-2015,13.95
31-05-2016,20450,17-09-2015,16738.08,09-06-2015,2203.99,01-01-2016,53.07,01-01-2016,1.0862,30-12-2015,37.36,31-12-2015,2.303,29-12-2015,13.95
30-05-2016,20350,16-09-2015,16599.51,08-06-2015,2210.71,31-12-2015,53.44,31-12-2015,1.0932,29-12-2015,36.7,30-12-2015,2.3,28-12-2015,14.33
27-05-2016,20450,15-09-2015,16382.58,05-06-2015,2183.77,30-12-2015,53.41,30-12-2015,1.092,28-12-2015,38,29-12-2015,2.232,25-12-2015,14.36
26-05-2016,20700,14-09-2015,16450.86,04-06-2015,2172.74,29-12-2015,53.67,29-12-2015,1.0968,24-12-2015,37.86,28-12-2015,2.253,24-12-2015,14.3
25-05-2016,20750,11-09-2015,16330.4,03-06-2015,2167.96,28-12-2015,53.75,28-12-2015,1.0965,23-12-2015,36.47,24-12-2015,2.257,23-12-2015,14.26
24-05-2016,21050,10-09-2015,16252.57,02-06-2015,2183.01,25-12-2015,53.78,25-12-2015,1.0973,22-12-2015,35.8,23-12-2015,2.236,22-12-2015,14.26
23-05-2016,21100,09-09-2015,16505.04,29-05-2015,2192.6,24-12-2015,53.62,24-12-2015,1.0913,21-12-2015,34.58,22-12-2015,2.195,21-12-2015,14.1
19-05-2016,21200,08-09-2015,16109.93,28-05-2015,2202.37,23-12-2015,53.47,23-12-2015,1.0955,18-12-2015,34.87,21-12-2015,2.204,18-12-2015,13.71
18-05-2016,21400,04-09-2015,16371.76,27-05-2015,2185.83,22-12-2015,53.72,22-12-2015,1.0913,17-12-2015,35.8,18-12-2015,2.23,17-12-2015,14.17
17-05-2016,21300,03-09-2015,16364.34,26-05-2015,2210.36,21-12-2015,53.83,21-12-2015,1.0863,16-12-2015,36.79,17-12-2015,2.283,16-12-2015,13.75
16-05-2016,21300,02-09-2015,16058.35,25-05-2015,2240.5,18-12-2015,53.89,18-12-2015,1.0828,15-12-2015,36.32,16-12-2015,2.268,15-12-2015,13.7
13-05-2016,21100,01-09-2015,16528.03,22-05-2015,2252.18,17-12-2015,53.89,17-12-2015,1.0915,14-12-2015,35.4,15-12-2015,2.218,14-12-2015,13.91
12-05-2016,21150,31-08-2015,16632.02,21-05-2015,2237.54,16-12-2015,54.05,16-12-2015,1.0932,11-12-2015,36.63,14-12-2015,2.155,11-12-2015,14.12
11-05-2016,21100,28-08-2015,16649.42,20-05-2015,2246.61,15-12-2015,54.66,15-12-2015,1.0991,10-12-2015,37.27,12-11-2015,2.236,10-12-2015,14.14
10-05-2016,21000,27-08-2015,16285.51,19-05-2015,2226.3,14-12-2015,54.99,14-12-2015,1.0985,09-12-2015,37.86,12-10-2015,2.218,09-12-2015,14.14
09-05-2016,21300,26-08-2015,15676.26,18-05-2015,2221.78,11-12-2015,54.66,12-11-2015,1.0943,08-12-2015,37.68,12-09-2015,2.227,08-12-2015,14.24
07-05-2016,21250,25-08-2015,15882.27,15-05-2015,2201.02,10-12-2015,54.59,12-10-2015,1.1027,07-12-2015,40.1,12-08-2015,2.236,07-12-2015,14.58
06-05-2016,21200,24-08-2015,16459.75,14-05-2015,2203.44,09-12-2015,53.97,12-09-2015,1.0888,04-12-2015,41.31,12-07-2015,2.285,04-12-2015,14.08
04-05-2016,21200,21-08-2015,16990.69,13-05-2015,2197.41,08-12-2015,53.98,12-08-2015,1.0835,03-12-2015,40.15,12-04-2015,2.303,03-12-2015,14.02
03-05-2016,21250,20-08-2015,17345.32,12-05-2015,2207.42,07-12-2015,54.03,12-07-2015,1.0859,02-12-2015,41.69,12-03-2015,2.183,02-12-2015,14.2
02-05-2016,21250,19-08-2015,17508.74,11-05-2015,2232.05,04-12-2015,54.27,12-04-2015,1.0939,01-12-2015,41.73,12-02-2015,2.154,01-12-2015,14.09
01-05-2016,21200,18-08-2015,17537.3,08-05-2015,2207.78,03-12-2015,53.59,12-03-2015,1.0616,30-11-2015,41.77,12-01-2015,2.217,30-11-2015,14.04
29-04-2016,20950,17-08-2015,17472.66,07-05-2015,2222.04,02-12-2015,53.89,12-02-2015,1.0633,27-11-2015,43.25,30-11-2015,2.218,27-11-2015,14.27
28-04-2016,20600,14-08-2015,17410.12,06-05-2015,2242.83,01-12-2015,53.88,12-01-2015,1.0566,26-11-2015,43.08,27-11-2015,2.222,26-11-2015,14.17
27-04-2016,20600,13-08-2015,17401.64,30-04-2015,2229.82,30-11-2015,53.95,30-11-2015,1.0591,25-11-2015,42.69,26-11-2015,2.22,25-11-2015,14.18
26-04-2016,20550,12-08-2015,17382.93,29-04-2015,2230.84,27-11-2015,53.92,27-11-2015,1.061,24-11-2015,42.04,25-11-2015,2.246,24-11-2015,14.12
25-04-2016,20450,11-08-2015,17593.59,28-04-2015,2275.41,26-11-2015,53.96,26-11-2015,1.0627,23-11-2015,41.49,24-11-2015,2.243,23-11-2015,14.14
22-04-2016,20650,10-08-2015,17375.18,27-04-2015,2292.62,25-11-2015,53.87,25-11-2015,1.0642,20-11-2015,40.54,23-11-2015,2.273,20-11-2015,14.23
21-04-2016,20600,07-08-2015,17414.94,24-04-2015,2276.47,24-11-2015,54.21,24-11-2015,1.0634,19-11-2015,40.72,20-11-2015,2.255,19-11-2015,14.17
20-04-2016,20600,06-08-2015,17542.61,23-04-2015,2288.91,23-11-2015,54.23,23-11-2015,1.0647,18-11-2015,41.11,19-11-2015,2.273,18-11-2015,14.17
19-04-2016,20350,05-08-2015,17555.24,22-04-2015,2315.11,20-11-2015,54.66,20-11-2015,1.0736,17-11-2015,41.96,18-11-2015,2.273,17-11-2015,14.23
18-04-2016,20450,04-08-2015,17596.93,21-04-2015,2308.43,19-11-2015,54.8,19-11-2015,1.0657,16-11-2015,40.92,17-11-2015,2.275,16-11-2015,14.34
12-04-2016,20700,03-08-2015,17696.74,20-04-2015,2307.25,18-11-2015,54.72,18-11-2015,1.064,13-11-2015,41.61,16-11-2015,2.245,13-11-2015,14.29
11-04-2016,20650,31-07-2015,17755.87,17-04-2015,2322.18,17-11-2015,54.66,17-11-2015,1.069,12-11-2015,43.05,13-11-2015,2.317,12-11-2015,14.29
08-04-2016,20500,30-07-2015,17743.24,16-04-2015,2300.87,16-11-2015,54.74,16-11-2015,1.0751,11-11-2015,43.63,11-12-2015,2.331,11-11-2015,14.4
07-04-2016,20350,29-07-2015,17631.4,10-04-2015,2278.2,13-11-2015,54.62,13-11-2015,1.0816,10-11-2015,44.1,11-11-2015,2.335,10-11-2015,14.55
05-04-2016,20400,28-07-2015,17449.81,09-04-2015,2275.71,12-11-2015,54.47,11-12-2015,1.0743,09-11-2015,44.52,11-10-2015,2.347,09-11-2015,14.73
04-04-2016,20200,27-07-2015,17561.78,08-04-2015,2288.58,11-11-2015,54.24,11-11-2015,1.0724,06-11-2015,45.41,11-09-2015,2.329,06-11-2015,14.95
02-04-2016,20300,24-07-2015,17731.05,07-04-2015,2276.24,10-11-2015,54.25,11-10-2015,1.0751,05-11-2015,46.57,11-06-2015,2.236,05-11-2015,15.04
01-04-2016,20400,23-07-2015,17853.78,03-04-2015,2260.03,09-11-2015,53.93,11-09-2015,1.0738,04-11-2015,47.74,11-05-2015,2.229,04-11-2015,15.26
31-03-2016,20400,22-07-2015,17918.35,02-04-2015,2254.11,06-11-2015,54.05,11-06-2015,1.0886,03-11-2015,46.11,11-04-2015,2.209,03-11-2015,15.41
30-03-2016,20600,21-07-2015,18096.67,01-04-2015,2216.14,05-11-2015,54.64,11-05-2015,1.0865,02-11-2015,46.43,11-03-2015,2.167,02-11-2015,15.52
29-03-2016,20350,20-07-2015,18085.91,31-03-2015,2212.92,04-11-2015,54.83,11-04-2015,1.0962,30-10-2015,45.74,11-02-2015,2.137,30-10-2015,15.59
28-03-2016,20200,17-07-2015,18117.58,30-03-2015,2212.94,03-11-2015,54.82,11-03-2015,1.1014,29-10-2015,46.06,30-10-2015,2.162,29-10-2015,15.9
25-03-2016,20300,16-07-2015,18078.16,27-03-2015,2199.52,02-11-2015,54.95,11-02-2015,1.1015,28-10-2015,43.44,29-10-2015,2.092,28-10-2015,15.85
24-03-2016,20300,15-07-2015,18053.38,26-03-2015,2216.42,30-10-2015,54.58,30-10-2015,1.0976,27-10-2015,43.78,28-10-2015,2.044,27-10-2015,15.83
23-03-2016,20500,14-07-2015,17974.61,25-03-2015,2231.44,29-10-2015,54.39,29-10-2015,1.0924,26-10-2015,44.74,27-10-2015,2.055,26-10-2015,15.8
22-03-2016,20500,13-07-2015,17787.27,24-03-2015,2232.15,28-10-2015,54.3,28-10-2015,1.105,23-10-2015,45.44,26-10-2015,2.083,23-10-2015,15.81
21-03-2016,20650,10-07-2015,17561.12,23-03-2015,2258.22,27-10-2015,54.45,27-10-2015,1.1056,22-10-2015,45.27,23-10-2015,2.035,22-10-2015,15.69
18-03-2016,20750,09-07-2015,17530.38,20-03-2015,2252.81,26-10-2015,54.4,26-10-2015,1.1008,21-10-2015,45.88,22-10-2015,2.023,21-10-2015,15.88
17-03-2016,20600,08-07-2015,17759.01,19-03-2015,2269.19,23-10-2015,54.75,23-10-2015,1.1111,20-10-2015,46.25,21-10-2015,2.06,20-10-2015,15.83
16-03-2016,20400,07-07-2015,17684.92,18-03-2015,2219.72,22-10-2015,54.97,22-10-2015,1.1338,19-10-2015,47.27,20-10-2015,2.024,19-10-2015,16
15-03-2016,20400,06-07-2015,17728.08,17-03-2015,2234.54,21-10-2015,54.67,21-10-2015,1.1347,16-10-2015,46.87,19-10-2015,2.023,16-10-2015,16.09
14-03-2016,20800,02-07-2015,17763.32,16-03-2015,2243.99,20-10-2015,54.76,20-10-2015,1.1326,15-10-2015,46.28,16-10-2015,2.026,15-10-2015,16.1
11-03-2016,21200,01-07-2015,17638.12,13-03-2015,2264.8,19-10-2015,54.45,19-10-2015,1.1352,14-10-2015,46.69,15-10-2015,1.988,14-10-2015,15.9
10-03-2016,20850,30-06-2015,17599.96,12-03-2015,2258.23,16-10-2015,54.35,16-10-2015,1.1383,13-10-2015,47.46,14-10-2015,2.047,13-10-2015,15.82
09-03-2016,20950,29-06-2015,17936.74,11-03-2015,2229.41,15-10-2015,54.65,15-10-2015,1.1474,12-10-2015,49.51,13-10-2015,2.069,12-10-2015,15.78
08-03-2016,21200,26-06-2015,17892.03,10-03-2015,2288.87,14-10-2015,54.33,14-10-2015,1.1378,09-10-2015,49.69,10-12-2015,2.069,09-10-2015,15.68
07-03-2016,21050,25-06-2015,17977.11,09-03-2015,2285.13,13-10-2015,54.24,13-10-2015,1.1358,08-10-2015,48.11,10-09-2015,2.099,08-10-2015,16.03
05-03-2016,20950,24-06-2015,18139.1,06-03-2015,2277,12-10-2015,54.4,10-12-2015,1.1355,07-10-2015,49,10-08-2015,2.069,07-10-2015,15.86
04-03-2016,21000,23-06-2015,18121.78,05-03-2015,2287.46,09-10-2015,54.89,10-09-2015,1.1282,06-10-2015,46.2,10-07-2015,2.037,06-10-2015,15.62
03-03-2016,20750,22-06-2015,18027.63,03-03-2015,2316.57,08-10-2015,54.95,10-08-2015,1.1235,05-10-2015,45.65,10-06-2015,2.049,05-10-2015,15.24
02-03-2016,20650,19-06-2015,18116.24,02-03-2015,2328.42,07-10-2015,55.14,10-07-2015,1.1269,02-10-2015,45.07,10-05-2015,1.984,02-10-2015,14.52
01-03-2016,20900,18-06-2015,17944.61,27-02-2015,2335.94,06-10-2015,54.89,10-06-2015,1.1193,01-10-2015,45.38,10-03-2015,1.991,01-10-2015,14.51
29-02-2016,20650,17-06-2015,17909.58,26-02-2015,2332.9,05-10-2015,55.26,10-05-2015,1.122,30-09-2015,44.92,10-02-2015,2.049,30-09-2015,14.62
26-02-2016,20800,16-06-2015,17787.43,25-02-2015,2351.86,02-10-2015,55.2,10-02-2015,1.1196,29-09-2015,44.5,10-01-2015,2.042,29-09-2015,14.59
25-02-2016,20750,15-06-2015,17890.76,24-02-2015,2344.43,01-10-2015,55,10-01-2015,1.1176,28-09-2015,45.38,30-09-2015,2.063,28-09-2015,15.07
24-02-2016,20650,12-06-2015,18035.83,23-02-2015,2364.69,30-09-2015,55.18,30-09-2015,1.1246,25-09-2015,45.05,29-09-2015,2.098,25-09-2015,15.06
23-02-2016,20500,11-06-2015,18001.27,20-02-2015,2357.73,29-09-2015,55.15,29-09-2015,1.1247,24-09-2015,44.62,28-09-2015,2.157,24-09-2015,14.78
19-02-2016,20600,10-06-2015,17765.38,19-02-2015,2358.68,28-09-2015,54.93,28-09-2015,1.1195,23-09-2015,46.54,25-09-2015,2.151,23-09-2015,14.76
18-02-2016,20250,09-06-2015,17766.95,18-02-2015,2340.33,25-09-2015,55.23,25-09-2015,1.1227,22-09-2015,46.45,24-09-2015,2.146,22-09-2015,15.18
17-02-2016,20200,08-06-2015,17849.46,17-02-2015,2364.83,24-09-2015,55.2,24-09-2015,1.1185,21-09-2015,44.97,23-09-2015,2.123,21-09-2015,15.17
16-02-2016,20200,05-06-2015,17905.38,16-02-2015,2380.44,23-09-2015,55.39,23-09-2015,1.112,18-09-2015,46.89,22-09-2015,2.198,18-09-2015,15.12
15-02-2016,20600,04-06-2015,18072.47,13-02-2015,2382.85,22-09-2015,55.53,22-09-2015,1.1188,17-09-2015,47.13,21-09-2015,2.148,17-09-2015,14.9
12-02-2016,20550,03-06-2015,18018.42,12-02-2015,2365.52,21-09-2015,55.39,21-09-2015,1.1284,16-09-2015,45.16,18-09-2015,2.194,16-09-2015,14.4
11-02-2016,20000,02-06-2015,18033.33,11-02-2015,2355.04,18-09-2015,55.73,18-09-2015,1.1435,15-09-2015,44.11,17-09-2015,2.298,15-09-2015,14.38
10-02-2016,19900,01-06-2015,18017.82,10-02-2015,2359.44,17-09-2015,55.52,17-09-2015,1.129,14-09-2015,44.78,16-09-2015,2.274,14-09-2015,14.59
09-02-2016,19950,29-05-2015,18128.12,09-02-2015,2373.95,16-09-2015,55.1,16-09-2015,1.1267,11-09-2015,45.71,15-09-2015,2.185,11-09-2015,14.68
08-02-2016,19500,28-05-2015,18154.14,06-02-2015,2384.61,15-09-2015,55.56,15-09-2015,1.1313,10-09-2015,44.16,14-09-2015,2.201,10-09-2015,14.59
06-02-2016,19600,27-05-2015,18045.08,05-02-2015,2351.88,14-09-2015,55.59,14-09-2015,1.1338,09-09-2015,45.79,09-11-2015,2.222,09-09-2015,14.78
05-02-2016,19350,26-05-2015,18229.75,04-02-2015,2392.29,11-09-2015,55.63,09-11-2015,1.1279,08-09-2015,45.82,09-10-2015,2.183,08-09-2015,14.49
04-02-2016,19150,22-05-2015,18286.87,03-02-2015,2348.09,10-09-2015,55.61,09-10-2015,1.1209,07-09-2015,45.72,09-09-2015,2.186,07-09-2015,14.61
03-02-2016,19000,21-05-2015,18285.87,02-02-2015,2323.97,09-09-2015,55.42,09-09-2015,1.1202,06-09-2015,45.72,09-08-2015,2.151,04-09-2015,14.7
02-02-2016,18900,20-05-2015,18315.06,30-01-2015,2349.08,08-09-2015,55.14,09-08-2015,1.117,04-09-2015,46.68,09-07-2015,2.131,03-09-2015,14.67
01-02-2016,18850,19-05-2015,18300.48,29-01-2015,2351.61,07-09-2015,54.53,09-07-2015,1.1157,03-09-2015,46.11,09-04-2015,2.165,02-09-2015,14.56
29-01-2016,18800,18-05-2015,18267.25,28-01-2015,2357.75,04-09-2015,54.64,09-04-2015,1.1124,02-09-2015,44.26,09-03-2015,2.179,01-09-2015,14.62
28-01-2016,18900,15-05-2015,18251.97,27-01-2015,2351.78,03-09-2015,54.68,09-03-2015,1.1227,01-09-2015,48.1,09-02-2015,2.161,31-08-2015,14.59
27-01-2016,18900,14-05-2015,18062.49,26-01-2015,2376.54,02-09-2015,54.67,09-02-2015,1.1311,31-08-2015,45,09-01-2015,2.214,28-08-2015,14.51
26-01-2016,18800,13-05-2015,18070.37,23-01-2015,2318.76,01-09-2015,54.96,09-01-2015,1.1211,28-08-2015,42.68,31-08-2015,2.195,27-08-2015,14.11
25-01-2016,18650,12-05-2015,18096.16,22-01-2015,2276.8,31-08-2015,55.18,31-08-2015,1.1176,27-08-2015,38.96,28-08-2015,2.193,26-08-2015,14.71
22-01-2016,18750,11-05-2015,18187.78,21-01-2015,2263.21,28-08-2015,54.88,28-08-2015,1.1247,26-08-2015,39.69,27-08-2015,2.168,25-08-2015,14.82
21-01-2016,18800,08-05-2015,17933.64,20-01-2015,2266,27-08-2015,55.07,27-08-2015,1.1314,25-08-2015,38.18,26-08-2015,2.057,24-08-2015,15.36
20-01-2016,18650,07-05-2015,17840.25,19-01-2015,2247.85,26-08-2015,55.73,26-08-2015,1.1515,24-08-2015,40.3,25-08-2015,2.012,21-08-2015,15.54
19-01-2016,18650,06-05-2015,17934.81,16-01-2015,2227.38,25-08-2015,56.23,25-08-2015,1.1619,21-08-2015,41.03,24-08-2015,2.031,20-08-2015,15.3
18-01-2016,18700,05-05-2015,18062.53,15-01-2015,2252.63,24-08-2015,56,24-08-2015,1.1363,20-08-2015,40.58,21-08-2015,2.078,19-08-2015,14.89
15-01-2016,18500,04-05-2015,18026.02,14-01-2015,2269.62,21-08-2015,55.8,21-08-2015,1.1244,19-08-2015,42.41,20-08-2015,2.133,18-08-2015,15.32
14-01-2016,18700,01-05-2015,17859.27,13-01-2015,2240.17,20-08-2015,55.67,20-08-2015,1.1117,18-08-2015,41.88,19-08-2015,2.194,17-08-2015,15.25
13-01-2016,18550,30-04-2015,18033.33,12-01-2015,2251.23,19-08-2015,55.63,19-08-2015,1.1023,17-08-2015,42.18,18-08-2015,2.164,14-08-2015,15.43
12-01-2016,18750,29-04-2015,18093.69,09-01-2015,2258.22,18-08-2015,55.34,18-08-2015,1.1083,14-08-2015,42.23,17-08-2015,2.198,13-08-2015,15.51
11-01-2016,18900,28-04-2015,18035.9,08-01-2015,2236.52,17-08-2015,55.14,17-08-2015,1.1106,13-08-2015,43.34,14-08-2015,2.184,12-08-2015,15.32
09-01-2016,18850,27-04-2015,18097.89,07-01-2015,2174.3,14-08-2015,54.84,14-08-2015,1.1149,12-08-2015,43.27,13-08-2015,2.141,11-08-2015,15.22
08-01-2016,18800,24-04-2015,18056.42,06-01-2015,2157.76,13-08-2015,55.05,13-08-2015,1.1157,11-08-2015,44.81,08-12-2015,2.15,10-08-2015,14.8
07-01-2016,18800,23-04-2015,18031.9,05-01-2015,2214.76,12-08-2015,55.02,08-12-2015,1.104,10-08-2015,43.58,08-11-2015,2.23,07-08-2015,14.65
06-01-2016,18400,22-04-2015,17950.82,30-12-2014,2210.82,11-08-2015,54.66,08-11-2015,1.1019,07-08-2015,44.82,08-10-2015,2.177,06-08-2015,14.53
