Y,DJI,Set_One,GBP_THB,EURUSD,Oil,XAG,XAU_XAG,Rhodium,SP_FIVE,JPY_THB,BVN ,Set,NYSE,USD_THB,TenBond_THB
18100.00,18072.58,2269.19,48.93,1.09,44.60,15.94,70.27,1125.00,2084.05,0.27,10.01,1545.21,10914.00,32.54,2.82
17900.00,17846.80,2219.72,48.52,1.08,42.51,15.55,70.81,1135.00,2064.11,0.27,10.23,1530.84,10919.00,32.53,2.79
17950.00,17972.22,2234.54,48.81,1.07,43.84,15.64,72.64,1135.00,2055.78,0.27,10.68,1506.35,10860.60,32.49,2.79
18000.00,17751.24,2243.99,48.51,1.09,44.81,15.63,73.20,1135.00,2059.94,0.27,10.82,1502.25,10877.20,32.52,2.78
17950.00,17889.05,2264.80,48.84,1.06,46.93,15.56,73.87,1145.00,2093.10,0.27,11.00,1501.08,11037.00,32.57,2.76
17900.00,17626.84,2258.23,49.02,1.06,48.44,15.50,73.77,1145.00,2103.94,0.27,10.92,1494.22,11072.00,32.72,2.77
17950.00,17662.94,2229.41,49.26,1.05,48.77,15.63,74.07,1145.00,2107.99,0.27,11.09,1506.08,11089.70,32.69,2.74
18000.00,17856.56,2285.13,48.92,1.06,49.60,15.89,74.11,1145.00,2090.32,0.27,10.76,1514.04,10932.50,32.92,2.74
18350.00,18135.72,2277.00,49.40,1.05,50.89,16.16,74.46,1145.00,2098.69,0.27,10.32,1518.47,10976.80,32.91,2.77
18300.00,18281.95,2316.57,49.68,1.07,49.80,16.36,74.31,1145.00,2072.84,0.27,10.19,1535.86,10846.40,32.96,2.78
18650.00,18134.05,2328.42,49.98,1.08,49.45,16.57,73.50,1145.00,2080.59,0.27,10.58,1533.91,10843.70,32.82,2.74
18500.00,18213.26,2335.94,49.88,1.10,48.97,16.53,74.14,1130.00,2055.35,0.27,10.60,1543.63,10787.50,32.85,2.79
18550.00,18224.41,2332.90,50.48,1.12,51.00,16.53,73.76,1130.00,2064.56,0.27,10.95,1513.99,10784.10,32.71,2.72
18550.00,18208.67,2351.86,50.24,1.12,49.16,16.24,73.23,1130.00,2041.10,0.27,10.19,1525.50,10734.70,32.53,2.73
18500.00,18112.57,2344.43,50.28,1.12,49.42,16.28,73.13,1140.00,2044.69,0.27,10.54,1534.47,10686.60,32.43,2.76
18500.00,18140.76,2364.69,50.15,1.14,50.75,16.24,72.86,1140.00,2072.25,0.27,10.96,1547.68,10846.00,32.33,2.79
18600.00,17985.77,2357.73,50.16,1.13,51.24,16.37,73.84,1140.00,2100.91,0.27,11.38,1543.06,10964.20,32.39,2.81
18700.00,18028.67,2358.68,50.25,1.13,50.55,16.45,73.79,1140.00,2115.76,0.27,11.65,1524.38,11090.80,32.37,2.82
18600.00,18045.72,2340.33,50.02,1.14,53.24,16.47,73.98,1160.00,2105.23,0.27,10.84,1558.54,11053.70,32.52,2.72
18950.00,18019.80,2364.83,50.05,1.14,52.75,17.29,73.73,1160.00,2110.88,0.27,10.78,1553.05,11078.50,32.54,2.67
18900.00,17968.65,2382.85,50.15,1.14,51.35,16.82,73.70,1160.00,2113.91,0.27,10.45,1580.36,11111.80,32.55,2.69
18850.00,17862.14,2365.52,49.72,1.14,49.42,16.78,73.41,1160.00,2115.30,0.27,10.51,1588.14,11119.60,32.57,2.68
19050.00,17867.86,2355.04,49.76,1.14,50.98,16.89,71.18,1160.00,2109.10,0.27,10.29,1590.93,11082.10,32.54,2.69
19100.00,17736.15,2359.44,49.58,1.14,52.43,16.98,72.64,1160.00,2109.83,0.27,10.70,1590.29,11091.50,32.55,2.72
19100.00,17821.49,2373.95,49.73,1.13,52.01,16.76,72.61,1160.00,2097.65,0.27,10.89,1602.16,11025.30,32.57,2.74
19450.00,17881.54,2384.61,49.95,1.13,50.86,17.24,73.02,1160.00,2099.25,0.27,10.45,1597.00,11027.00,32.59,2.75
19400.00,17664.99,2392.29,49.43,1.13,51.67,17.29,72.99,1160.00,2099.16,0.28,10.56,1608.53,11054.50,32.61,2.91
19550.00,17369.97,2348.09,48.98,1.13,49.79,17.20,73.65,1160.00,2096.47,0.27,10.65,1604.56,11042.80,32.63,3.02
19750.00,17169.99,2323.97,49.31,1.15,47.59,17.16,73.34,1160.00,2088.78,0.27,10.47,1603.22,11009.90,32.62,3.05
19500.00,17416.85,2349.08,49.37,1.15,44.63,16.94,72.87,1160.00,2069.98,0.27,10.58,1590.71,10924.20,32.58,3.05
19700.00,17195.29,2351.61,49.27,1.13,44.43,17.96,74.12,1170.00,2068.55,0.28,10.51,1607.32,10883.90,32.63,3.06
19850.00,17402.91,2357.75,49.37,1.13,45.83,18.02,74.65,1170.00,2049.38,0.27,10.57,1616.79,10860.70,32.60,3.06
19650.00,17638.53,2351.78,49.09,1.13,45.13,17.88,74.19,1170.00,2053.47,0.28,10.66,1606.06,10831.00,32.60,3.07
19900.00,17668.11,2376.54,48.71,1.13,45.20,18.30,71.53,1170.00,2062.28,0.28,11.06,1599.42,10903.30,32.56,3.09
19950.00,17812.50,2318.76,48.91,1.14,46.63,18.32,71.68,1170.00,2048.86,0.28,11.26,1600.57,10803.50,32.73,3.07
19850.00,17557.29,2276.80,49.31,1.12,47.35,18.08,71.63,1170.00,2022.71,0.28,11.17,1609.78,10721.60,32.78,3.06
19950.00,17509.96,2263.21,49.50,1.12,46.69,17.94,70.67,1170.00,1996.67,0.28,11.09,1614.47,10568.00,32.55,3.13
19700.00,17516.96,2266.00,49.23,1.14,48.69,17.66,71.01,1170.00,2019.35,0.28,10.83,1616.41,10636.00,32.49,3.07
19400.00,17320.00,2227.38,49.71,1.16,46.35,16.89,71.50,1160.00,2002.45,0.28,11.53,1592.08,10617.90,32.55,3.01
19000.00,17436.30,2252.63,49.89,1.16,48.60,16.81,72.09,1160.00,2032.34,0.27,11.28,1577.65,10797.20,32.50,2.97
19050.00,17609.06,2269.62,49.72,1.16,46.16,17.02,72.26,1160.00,2047.86,0.28,10.68,1591.54,10793.00,32.59,2.97
19100.00,17645.02,2240.17,49.85,1.16,45.69,16.53,74.69,1160.00,2050.42,0.27,11.16,1591.94,10787.30,32.56,2.99
18950.00,17742.05,2251.23,49.78,1.18,48.19,16.48,73.14,1160.00,2062.98,0.28,11.31,1594.50,10854.20,32.69,3.02
18750.00,17911.02,2258.22,49.58,1.18,48.92,16.31,72.29,1160.00,2034.30,0.28,11.46,1589.44,10753.60,32.58,3.06
18850.00,17374.78,2174.30,49.77,1.18,48.00,16.51,74.60,1160.00,2020.19,0.28,11.32,1602.13,10646.00,32.76,3.04
18700.00,17504.18,2157.76,50.22,1.18,50.00,16.17,74.19,1160.00,2020.76,0.28,11.02,1570.81,10682.00,32.75,3.05
18550.00,17821.30,2214.76,50.51,1.18,52.61,15.73,74.12,1160.00,1992.25,0.28,11.16,1546.76,10508.60,32.80,3.04
18450.00,18035.02,2210.82,51.10,1.22,53.72,15.76,75.06,1160.00,2013.75,0.28,11.61,1538.31,10606.60,32.86,3.12
18550.00,18046.58,2242.40,51.17,1.22,55.05,15.97,74.85,1160.00,2018.40,0.28,11.70,1539.46,10622.60,32.85,3.12
18350.00,18038.30,2221.06,50.95,1.22,55.86,15.72,74.60,1160.00,2031.58,0.28,11.10,1515.71,10640.70,32.87,3.12
18300.00,18035.73,2272.77,51.06,1.22,56.80,15.67,75.00,1160.00,2046.13,0.27,10.42,1528.83,10712.60,32.94,3.10
18300.00,17971.51,2270.82,51.25,1.22,55.39,15.62,75.20,1160.00,2063.45,0.27,9.44,1539.58,10811.80,32.91,3.12
18550.00,17812.25,2249.47,51.37,1.22,57.75,16.03,74.54,1170.00,2088.49,0.27,9.46,1520.71,10963.50,32.79,3.09
18600.00,17778.02,2258.95,51.45,1.23,55.50,15.84,75.63,1180.00,2087.63,0.27,9.52,1527.42,10974.90,32.91,3.10
18550.00,17367.85,2221.90,51.27,1.23,55.83,15.70,75.67,1180.00,2084.30,0.27,8.94,1529.50,10975.30,32.88,3.09
18650.00,17069.16,2156.62,51.90,1.25,55.50,15.67,76.34,1190.00,2083.25,0.27,9.07,1496.89,10962.20,32.87,3.09
18650.00,17173.07,2124.63,51.54,1.24,55.40,16.12,73.96,1225.00,2081.48,0.28,9.50,1515.49,10935.70,32.87,3.14
18850.00,17285.74,2191.10,51.57,1.25,57.07,17.01,71.83,1225.00,2069.28,0.28,9.65,1503.49,10890.20,32.90,3.14
18950.00,17590.05,2248.38,51.60,1.24,59.17,17.06,71.96,1225.00,2061.04,0.28,9.37,1536.24,10835.30,32.97,3.12
19000.00,17534.30,2281.89,51.46,1.24,61.12,17.05,71.93,1225.00,2018.98,0.28,9.01,1535.22,10709.50,32.96,3.11
18700.00,17847.37,2330.79,51.61,1.23,63.01,16.33,73.68,1205.00,1973.77,0.28,9.65,1522.49,10411.50,32.80,3.15
18600.00,17954.94,2373.54,51.71,1.24,65.46,16.22,73.36,1205.00,1986.71,0.28,9.52,1527.08,10386.10,32.80,3.17
18600.00,17880.90,2371.27,51.38,1.24,67.60,16.45,72.86,1180.00,2005.03,0.28,9.82,1504.72,10535.50,32.77,3.22
18650.00,17778.85,2370.20,51.54,1.25,69.24,16.43,73.66,1180.00,2030.36,0.28,9.94,1464.64,10690.10,32.98,3.23
18400.00,17830.55,2368.99,51.54,1.25,73.50,16.17,73.62,1155.00,2027.92,0.27,10.10,1442.82,10671.10,32.88,3.18
18550.00,17812.25,2366.19,51.48,1.25,73.87,16.65,72.11,1155.00,2056.55,0.27,9.85,1490.44,10863.60,32.84,3.22
18550.00,17819.05,2354.88,51.57,1.24,75.51,16.45,72.77,1155.00,2072.78,0.28,10.25,1523.53,10957.40,32.76,3.26
18550.00,17812.63,2348.48,51.26,1.24,76.62,16.39,73.29,1155.00,2067.45,0.28,10.17,1546.18,10942.70,32.77,3.36
18450.00,17721.02,2313.22,51.45,1.25,76.29,16.23,73.53,1155.00,2053.77,0.28,9.76,1573.89,10888.40,32.77,3.40
18300.00,17677.32,2333.79,51.45,1.26,74.25,16.13,73.34,1155.00,2074.78,0.28,10.28,1597.33,10993.10,32.80,3.40
18450.00,17685.51,2342.01,51.19,1.25,74.23,16.16,74.08,1170.00,2067.36,0.28,10.04,1596.71,11036.80,32.74,3.39
18300.00,17643.09,2316.11,51.27,1.25,75.49,16.10,73.67,1190.00,2070.15,0.28,10.10,1596.49,11053.30,32.78,3.36
18350.00,17631.85,2324.83,51.44,1.25,75.93,16.27,73.04,1190.00,2065.07,0.28,9.55,1596.29,11038.90,32.83,3.32
18000.00,17653.11,2333.96,51.49,1.25,74.36,15.60,74.47,1190.00,2057.46,0.28,9.40,1591.23,10938.00,32.74,3.32
18000.00,17618.69,2304.14,51.80,1.24,76.95,15.63,74.25,1190.00,2045.87,0.28,9.74,1587.35,10888.10,32.79,3.31
18050.00,17604.75,2317.90,52.28,1.25,77.50,15.70,74.15,1190.00,2051.16,0.28,9.69,1568.56,10938.60,32.83,3.34
17900.00,17615.64,2309.67,51.96,1.24,77.18,15.56,73.92,1190.00,2041.48,0.28,9.21,1579.51,10896.60,32.76,3.35
17750.00,17558.58,2336.60,51.94,1.25,77.86,15.39,74.49,1190.00,2038.29,0.28,8.81,1585.14,10859.80,32.82,3.31
17750.00,17491.66,2329.23,52.29,1.25,78.87,15.32,72.37,1210.00,2039.74,0.28,9.33,1571.81,10861.50,32.82,3.30
18000.00,17368.81,2334.46,52.21,1.25,78.22,16.10,72.69,1210.00,2039.21,0.28,9.53,1576.41,10884.10,32.80,3.16
18000.00,17390.90,2344.66,52.05,1.26,80.59,16.14,72.68,1210.00,2037.75,0.29,9.17,1580.41,10907.50,32.76,3.18
18400.00,17208.78,2309.52,52.08,1.26,81.04,16.49,71.04,1210.00,2038.20,0.29,9.00,1561.89,10892.50,32.65,3.24
18650.00,16968.14,2301.70,51.96,1.27,81.93,17.05,71.52,1210.00,2023.33,0.29,9.77,1572.45,10824.10,32.67,3.24
18850.00,17005.07,2302.14,52.33,1.27,81.55,17.17,71.72,1210.00,2015.81,0.29,9.24,1569.00,10781.10,32.56,3.29
18850.00,16825.19,2277.85,52.28,1.27,80.64,17.08,71.88,1210.00,2018.21,0.30,9.73,1581.32,10834.40,32.55,3.30
18800.00,16796.10,2269.17,52.14,1.26,81.27,17.13,71.84,1210.00,2001.20,0.30,10.57,1583.55,10772.90,32.51,3.35
18850.00,16677.04,2265.16,51.85,1.27,81.95,17.15,71.50,1220.00,1979.49,0.30,10.63,1591.02,10626.10,32.41,3.39
19000.00,16615.26,2259.48,51.95,1.28,82.55,17.47,71.73,1220.00,1983.29,0.30,10.69,1570.97,10690.30,32.41,3.34
18950.00,16406.03,2253.99,52.16,1.28,82.76,17.38,71.85,1220.00,1964.14,0.30,10.70,1565.86,10576.90,32.36,3.31
18900.00,16373.15,2272.02,52.11,1.28,83.13,17.23,71.55,1220.00,1962.97,0.30,10.96,1564.51,10547.70,32.35,3.36
18950.00,16118.39,2251.56,52.12,1.28,83.18,17.32,71.30,1220.00,1951.59,0.30,11.06,1549.06,10529.30,32.25,3.38
19000.00,16137.14,2267.80,51.94,1.27,81.06,17.41,70.91,1220.00,1941.29,0.30,11.11,1542.69,10502.10,32.25,3.43
18850.00,16313.30,2284.54,51.66,1.28,82.32,17.39,70.87,1210.00,1909.38,0.30,11.26,1537.99,10370.70,32.38,3.42
18850.00,16321.90,2275.81,52.11,1.26,84.98,17.45,70.58,1210.00,1885.62,0.30,11.23,1534.03,10227.20,32.39,3.43
18850.00,16535.43,2278.56,52.15,1.27,85.20,17.33,70.75,1210.00,1864.91,0.31,11.52,1529.73,10212.90,32.41,3.46
18700.00,16654.88,2282.89,52.26,1.27,84.39,17.30,70.44,1210.00,1855.95,0.30,11.75,1541.10,10004.80,32.47,3.45
18750.00,16989.37,2296.45,52.66,1.27,87.73,17.34,69.80,1210.00,1874.18,0.30,11.23,1529.36,10083.90,32.40,3.45
18550.00,16988.25,2284.10,52.42,1.25,90.45,17.29,70.91,1210.00,1877.11,0.30,11.75,1540.90,10194.00,32.41,3.48
18300.00,17010.34,2323.63,52.07,1.27,89.77,16.80,71.16,1210.00,1905.65,0.30,11.22,1550.69,10317.50,32.41,3.50
18600.00,16802.20,2317.69,52.35,1.26,91.38,17.05,70.78,1210.00,1925.63,0.30,11.32,1544.65,10397.40,32.53,3.52
18600.00,16808.27,2338.31,52.47,1.26,90.74,17.14,71.35,1210.00,1967.68,0.30,11.02,1544.66,10615.00,32.57,3.51
18500.00,17040.46,2350.87,52.56,1.27,91.36,16.94,69.63,1210.00,1962.36,0.30,10.97,1545.77,10605.30,32.61,3.51
18600.00,17070.45,2343.89,52.60,1.27,94.34,17.46,69.22,1210.00,1970.01,0.30,11.19,1553.65,10671.70,32.43,3.48
18600.00,17107.69,2370.13,52.52,1.28,93.35,17.61,69.99,1195.00,1948.12,0.30,11.51,1544.87,10579.50,32.42,3.48
18650.00,16948.62,2357.14,52.67,1.28,92.47,17.46,68.94,1195.00,1945.83,0.30,11.58,1572.31,10557.30,32.42,3.49
18500.00,17204.86,2363.29,52.63,1.28,92.89,17.65,68.87,1195.00,1971.44,0.30,11.88,1568.18,10688.60,32.38,3.49
18600.00,17056.64,2361.34,52.84,1.29,91.72,17.75,68.65,1195.00,1978.21,0.30,12.43,1582.21,10745.00,32.28,3.50
18550.00,17165.91,2360.29,52.76,1.28,90.70,17.70,68.44,1210.00,1978.96,0.30,12.59,1590.13,10727.80,32.29,3.46
18450.00,17271.71,2345.50,52.41,1.29,92.22,17.77,66.34,1270.00,1966.22,0.29,12.38,1586.18,10732.30,32.18,3.50
18650.00,17267.21,2355.76,52.87,1.29,92.97,18.47,66.21,1290.00,1997.32,0.30,12.21,1601.38,10863.60,32.23,3.53
18700.00,17163.73,2333.43,52.52,1.30,93.97,18.47,66.03,1305.00,1983.34,0.30,12.55,1591.02,10818.80,32.25,3.51
18850.00,17131.01,2324.30,52.36,1.29,94.71,18.70,66.39,1315.00,1992.78,0.30,12.73,1595.60,10861.20,32.17,3.52
18850.00,17027.16,2342.20,52.33,1.30,92.81,18.57,66.21,1330.00,2009.08,0.30,12.62,1593.42,10978.60,32.21,3.48
18750.00,16988.76,2333.98,52.44,1.29,92.13,18.55,66.53,1330.00,2012.74,0.30,12.74,1593.16,11046.40,32.31,3.47
18750.00,17044.05,2345.62,52.22,1.29,93.05,18.64,65.99,1330.00,2003.07,0.30,13.28,1584.26,10998.40,32.17,3.48
19050.00,17016.05,2336.04,51.67,1.29,92.79,19.03,66.13,1330.00,1999.30,0.30,13.18,1590.68,10993.20,32.24,3.49
19050.00,17110.39,2351.90,51.60,1.29,93.11,18.98,66.35,1315.00,1981.93,0.30,12.89,1576.88,10890.50,32.17,3.49
19150.00,17065.89,2346.81,52.39,1.31,94.57,19.00,66.31,1305.00,1986.04,0.30,13.00,1571.90,10909.90,32.17,3.50
19250.00,17083.61,2351.27,52.72,1.31,95.07,19.13,66.16,1265.00,1996.74,0.30,12.95,1583.74,10965.30,32.06,3.50
19150.00,16453.62,1855.84,54.36,1.37,92.30,19.55,61.44,1255.00,1988.41,0.30,12.88,1577.71,10946.70,32.04,3.51
19150.00,16471.41,1886.12,54.32,1.37,92.58,19.50,62.02,1255.00,2000.73,0.30,13.15,1583.38,10994.10,32.07,3.52
19200.00,16527.66,1880.33,54.21,1.36,93.96,19.83,62.79,1255.00,1998.00,0.30,14.13,1577.26,11019.90,32.03,3.47
19350.00,16429.02,1838.41,54.22,1.36,93.60,20.15,62.11,1270.00,2001.67,0.31,14.45,1586.88,11070.20,31.91,3.44
19450.00,17083.42,2301.99,52.96,1.32,94.56,19.55,65.97,1270.00,1998.45,0.31,13.78,1583.47,11023.80,31.93,3.43
19350.00,17119.06,2323.32,52.86,1.32,93.75,19.42,66.04,1295.00,1997.42,0.31,13.61,1585.60,10999.70,31.88,3.44
19350.00,17111.03,2318.60,52.80,1.32,93.88,19.34,66.21,1295.00,2000.54,0.31,13.59,1568.38,11042.10,31.91,3.43
19250.00,17079.57,2321.22,53.00,1.32,93.36,19.34,65.99,1305.00,1998.59,0.31,13.39,1554.90,11016.40,31.95,3.44
19350.00,17011.81,2315.56,52.89,1.32,93.34,19.41,65.92,1305.00,1991.74,0.31,13.66,1566.73,10976.70,31.93,3.40
19300.00,17038.27,2309.81,53.00,1.33,93.89,19.42,65.72,1330.00,1992.60,0.31,13.04,1564.41,10973.00,31.96,3.40
19500.00,16983.88,2300.35,53.10,1.33,93.49,19.45,66.40,1355.00,1986.82,0.31,13.14,1565.48,10958.10,32.00,3.42
19500.00,16910.03,2294.27,53.00,1.33,94.70,19.43,66.67,1380.00,1980.46,0.31,13.20,1561.40,10909.30,31.91,3.45
19550.00,16839.06,2301.26,53.23,1.34,96.56,19.62,66.13,1430.00,1972.73,0.31,12.64,1556.40,10901.00,31.82,3.55
19550.00,16664.45,2299.79,53.27,1.34,97.10,19.59,66.55,1455.00,1958.36,0.31,12.86,1550.26,10824.30,31.84,3.56
19750.00,16717.01,2293.67,53.13,1.34,95.50,19.79,66.33,1455.00,1958.87,0.31,13.14,1546.57,10833.50,31.82,3.57
19750.00,16657.32,2306.11,53.29,1.34,97.30,19.79,66.31,1455.00,1947.41,0.31,13.24,1550.55,10756.30,31.94,3.58
19800.00,16567.54,2271.19,53.91,1.34,97.20,19.85,65.90,1455.00,1935.60,0.31,12.95,1548.42,10731.90,32.07,3.58
20000.00,16369.68,2241.99,54.25,1.34,97.64,19.91,65.55,1430.00,1935.73,0.31,11.98,1543.42,10709.10,32.07,3.55
19800.00,16448.29,2261.83,54.19,1.34,96.89,19.98,65.96,1405.00,1910.35,0.32,12.19,1550.83,10591.10,32.23,3.57
19550.00,16559.97,2258.72,54.21,1.34,98.41,20.16,65.34,1335.00,1923.03,0.32,11.51,1530.96,10677.00,32.16,3.56
19600.00,16493.72,2228.21,54.02,1.34,97.67,20.26,63.87,1315.00,1936.34,0.31,12.12,1512.82,10728.90,32.13,3.59
19500.00,16561.70,2203.28,54.34,1.34,97.70,20.35,63.85,1305.00,1926.62,0.31,11.78,1525.06,10692.20,32.13,3.59
19550.00,16869.63,2244.90,54.02,1.34,99.47,20.57,62.98,1290.00,1929.80,0.31,11.53,1522.87,10699.80,32.17,3.58
19550.00,16920.11,2253.56,53.93,1.34,101.03,20.52,62.94,1265.00,1965.14,0.31,11.68,1504.35,10866.30,31.94,3.53
19600.00,16984.33,2282.70,54.00,1.34,101.60,20.58,63.28,1265.00,1973.21,0.31,11.55,1488.50,10958.00,31.82,3.50
19550.00,16956.91,2289.20,54.02,1.34,101.87,20.68,63.36,1265.00,1980.03,0.31,11.44,1513.92,11005.30,31.79,3.52
19450.00,17079.50,2289.26,54.03,1.34,102.04,20.31,63.25,1250.00,1978.25,0.31,10.89,1521.33,10984.40,31.81,3.59
19550.00,17092.02,2290.90,54.15,1.35,103.20,20.89,63.70,1230.00,1984.60,0.31,11.09,1541.27,11038.60,31.82,3.57
19650.00,17117.01,2262.87,54.16,1.35,101.96,20.88,62.41,1230.00,1988.07,0.31,11.15,1545.52,11038.90,31.77,3.56
19750.00,17054.97,2285.71,54.46,1.35,104.58,20.89,62.61,1220.00,1985.32,0.31,11.19,1545.59,11027.40,31.76,3.59
19850.00,17095.11,2277.01,54.88,1.35,102.97,20.83,62.78,1205.00,1975.65,0.31,11.36,1545.54,10988.90,31.88,3.63
20000.00,16978.16,2271.46,54.97,1.35,103.72,21.06,62.93,1205.00,1976.93,0.32,11.37,1527.35,10951.20,32.13,3.67
19750.00,17133.45,2267.09,55.01,1.35,101.49,20.67,62.60,1180.00,1961.54,0.32,11.47,1543.56,10908.40,32.17,3.68
19700.00,17061.91,2265.07,55.04,1.35,100.21,20.65,62.86,1165.00,1979.75,0.32,11.06,1536.73,10982.70,32.09,3.68
19850.00,17055.03,2275.44,54.87,1.36,100.93,20.88,62.66,1165.00,1976.35,0.32,12.04,1532.52,11006.40,32.12,3.69
20300.00,16950.93,2262.06,54.99,1.36,100.46,21.42,62.57,1150.00,1977.36,0.32,11.40,1529.11,10995.70,32.12,3.71
20200.00,16980.35,2242.77,55.19,1.36,101.95,21.05,62.47,1150.00,1969.86,0.32,11.35,1527.13,10980.20,32.11,3.74
20150.00,17022.09,2229.87,55.45,1.36,103.39,21.03,62.44,1150.00,1965.76,0.32,12.13,1533.29,10928.00,32.18,3.75
20150.00,17063.83,2220.64,55.51,1.36,104.06,21.12,62.65,1135.00,1966.67,0.32,11.89,1524.98,10941.80,32.17,3.78
20250.00,16979.00,2210.73,55.51,1.36,104.27,21.09,62.74,1135.00,1976.39,0.32,11.82,1513.25,11008.80,32.40,3.74
20250.00,16949.71,2210.86,55.51,1.36,105.21,21.01,62.49,1120.00,1984.22,0.32,11.79,1506.01,11072.00,32.34,3.73
20150.00,16852.49,2207.51,55.19,1.37,105.69,20.95,62.94,1105.00,1975.88,0.32,11.72,1500.87,11070.40,32.35,3.72
20150.00,16846.90,2192.78,55.23,1.37,105.64,21.05,63.08,1105.00,1973.06,0.32,11.82,1492.87,11044.70,32.35,3.71
20150.00,16866.81,2179.86,55.04,1.37,106.71,20.98,63.27,1105.00,1962.29,0.32,11.34,1492.05,11002.40,32.40,3.74
20150.00,16817.68,2163.87,55.10,1.36,106.14,20.87,62.79,1105.00,1960.79,0.32,11.43,1488.92,10969.20,32.42,3.76
20150.00,16934.62,2169.24,55.22,1.36,106.02,20.83,62.59,1105.00,1956.56,0.32,10.68,1480.75,10934.80,32.45,3.74
20050.00,16946.50,2177.29,55.20,1.36,107.42,20.85,62.84,1095.00,1959.89,0.32,10.63,1472.50,10951.80,32.43,3.76
20050.00,16920.62,2167.90,55.30,1.36,106.60,20.71,63.16,1095.00,1949.27,0.32,10.99,1462.55,10902.70,32.43,3.77
19500.00,16909.90,2154.14,55.05,1.36,106.11,19.86,63.27,1095.00,1961.97,0.32,10.87,1466.69,10997.40,32.41,3.71
19500.00,16806.12,2178.40,55.10,1.36,106.60,19.69,62.99,1095.00,1962.92,0.32,10.83,1471.91,11017.00,32.41,3.70
19450.00,16779.21,2187.21,54.92,1.36,106.59,19.60,63.72,1105.00,1960.45,0.32,10.39,1464.86,11014.00,32.45,3.74
19550.00,16765.56,2163.45,54.90,1.36,106.88,19.70,64.35,1105.00,1957.50,0.32,10.18,1455.89,10992.00,32.41,3.69
19500.00,16734.64,2158.28,54.89,1.35,106.84,19.49,64.52,1105.00,1942.73,0.32,9.88,1471.86,10890.10,32.47,3.73
19350.00,16943.16,2181.44,54.37,1.36,104.30,19.12,64.86,1105.00,1937.15,0.32,10.09,1475.87,10849.60,32.34,3.68
19200.00,16940.40,2157.87,54.43,1.35,104.46,19.12,64.81,1105.00,1934.84,0.32,10.03,1460.29,10855.30,32.37,3.68
19300.00,16839.64,2171.82,54.83,1.36,102.44,19.00,65.33,1105.00,1930.80,0.32,10.21,1456.60,10836.70,32.43,3.70
19200.00,16739.14,2160.26,54.64,1.35,102.37,18.76,65.90,1105.00,1949.37,0.32,10.12,1470.04,10886.30,32.45,3.67
19250.00,16736.70,2163.32,55.01,1.36,102.44,18.71,65.47,1090.00,1950.34,0.32,10.15,1454.40,10906.90,32.38,3.66
19350.00,16716.85,2111.38,54.99,1.37,102.92,18.79,65.96,1080.00,1942.41,0.32,10.35,1461.80,10865.20,32.61,3.68
19500.00,16697.33,2093.14,54.81,1.36,103.51,18.97,66.28,1095.00,1928.52,0.32,10.42,1454.11,10788.50,32.64,3.68
19400.00,16637.74,2080.86,54.61,1.36,103.06,19.02,66.49,1105.00,1923.07,0.32,10.53,1455.33,10752.40,32.83,3.71
19500.00,16674.98,2073.17,54.78,1.36,104.14,19.05,66.55,1105.00,1923.87,0.32,10.62,1424.81,10760.50,32.81,3.73
19850.00,16607.42,2062.98,54.81,1.36,104.34,19.40,66.19,1120.00,1920.33,0.32,10.25,1412.51,10734.50,32.78,3.68
19850.00,16544.49,2043.80,54.96,1.36,103.71,19.46,66.16,1120.00,1910.60,0.32,10.14,1404.92,10716.50,32.67,3.66
19800.00,16532.74,2096.30,54.85,1.36,103.85,19.38,66.32,1140.00,1911.77,0.32,10.57,1399.90,10715.40,32.60,3.77
19850.00,16376.17,2072.37,54.75,1.36,102.96,19.36,66.63,1160.00,1902.01,0.32,10.79,1391.99,10713.50,32.56,3.63
19900.00,16511.22,2074.82,54.54,1.37,102.60,19.32,66.47,1160.00,1893.32,0.32,10.76,1377.23,10649.10,32.55,3.54
19850.00,16490.35,2092.46,54.60,1.37,102.13,19.25,66.65,1160.00,1888.19,0.32,10.84,1410.48,10618.40,32.46,3.51
19850.00,16447.32,2066.97,54.53,1.37,101.56,19.46,66.82,1130.00,1873.34,0.32,10.90,1394.28,10570.30,32.51,3.50
19950.00,16613.52,2072.82,54.32,1.37,102.03,19.72,66.86,1050.00,1884.88,0.32,10.89,1394.58,10601.60,32.46,3.54
19850.00,16716.08,2053.75,54.81,1.37,101.91,19.48,67.17,1010.00,1876.66,0.32,10.93,1405.42,10573.80,32.44,3.41
19850.00,16584.82,2047.92,54.89,1.37,100.12,19.08,66.60,1010.00,1871.19,0.32,10.92,1390.87,10572.80,32.50,3.39
19800.00,16551.23,2046.47,55.00,1.37,100.27,19.13,66.18,1010.00,1888.16,0.32,10.88,1394.74,10636.50,32.39,3.50
19750.00,16518.16,2083.39,54.89,1.37,100.82,19.30,66.42,1010.00,1897.13,0.32,11.10,1380.80,10698.70,32.58,3.55
20000.00,16529.85,2122.62,54.55,1.38,99.38,19.53,67.38,1010.00,1875.27,0.32,11.23,1376.40,10599.50,32.47,3.49
19600.00,16562.34,2111.04,54.61,1.39,99.17,19.00,66.79,1010.00,1877.39,0.32,11.20,1399.45,10625.40,32.38,3.55
